../prop_dataset,GCNS,800,3,275,74916016
../prop_dataset,GCNS,800,4,265,73513952
../prop_dataset,GCNS,900,0,317,84754672
../prop_dataset,GCNS,900,1,305,84484320
../prop_dataset,GCNS,900,2,300,84427072
../prop_dataset,GCNS,900,3,301,83926304
../prop_dataset,GCNS,900,4,319,85337648
../prop_dataset,GCNS,1000,0,338,92999008
../prop_dataset,GCNS,1000,1,333,92909728
../prop_dataset,GCNS,1000,2,323,94971984
../prop_dataset,GCNS,1000,3,334,93633488
../prop_dataset,GCNS,1000,4,331,92669264
../prop_dataset,GNC,100,0,240,9566608
../prop_dataset,GNC,100,1,88,9516464
../prop_dataset,GNC,100,2,81,8995744
../prop_dataset,GNC,100,3,87,9392336
../prop_dataset,GNC,100,4,80,9510624
../prop_dataset,GNC,200,0,155,17855632
../prop_dataset,GNC,200,1,142,18391952
../prop_dataset,GNC,200,2,139,18535824
../prop_dataset,GNC,200,3,141,18988112
../prop_dataset,GNC,200,4,136,18904656
../prop_dataset,GNC,300,0,208,28934656
../prop_dataset,GNC,300,1,204,28821088
../prop_dataset,GNC,300,2,209,27029600
../prop_dataset,GNC,300,3,198,26356896
../prop_dataset,GNC,300,4,212,28676880
../prop_dataset,GNC,400,0,265,36596000
../prop_dataset,GNC,400,1,262,37397024
../prop_dataset,GNC,400,2,280,37079056
../prop_dataset,GNC,400,3,258,37044384
../prop_dataset,GNC,400,4,268,37656448
../prop_dataset,GNC,500,0,325,47061296
../prop_dataset,GNC,500,1,334,46041376
../prop_dataset,GNC,500,2,325,46879440
../prop_dataset,GNC,500,3,323,47112736
../prop_dataset,GNC,500,4,319,45547312
../prop_dataset,GNC,600,0,383,56341152
../prop_dataset,GNC,600,1,376,54654208
../prop_dataset,GNC,600,2,397,56569680
../prop_dataset,GNC,600,3,395,55977936
../prop_dataset,GNC,600,4,384,56278368
../prop_dataset,GNC,700,0,446,66766800
../prop_dataset,GNC,700,1,445,66098640
../prop_dataset,GNC,700,2,449,64934592
../prop_dataset,GNC,700,3,467,65513536
../prop_dataset,GNC,700,4,452,65663440
../prop_dataset,GNC,800,0,505,74601552
../prop_dataset,GNC,800,1,501,72876656
../prop_dataset,GNC,800,2,496,75519136
../prop_dataset,GNC,800,3,503,74916016
../prop_dataset,GNC,800,4,506,73513952
../prop_dataset,GNC,900,0,565,84754672
../prop_dataset,GNC,900,1,579,84484320
../prop_dataset,GNC,900,2,566,84427072
../prop_dataset,GNC,900,3,564,83926304
../prop_dataset,GNC,900,4,566,85337648
../prop_dataset,GNC,1000,0,688,92999008
../prop_dataset,GNC,1000,1,623,92909728
../prop_dataset,GNC,1000,2,635,94971984
../prop_dataset,GNC,1000,3,654,93633488
../prop_dataset,GNC,1000,4,625,92669264
../prop_dataset,CNC,100,0,507,9566608
../prop_dataset,CNC,100,1,552,9516464
../prop_dataset,CNC,100,2,474,8995744
../prop_dataset,CNC,100,3,624,9392336
../prop_dataset,CNC,100,4,547,9510624
../prop_dataset,CNC,200,0,920,17855632
../prop_dataset,CNC,200,1,981,18391952
../prop_dataset,CNC,200,2,1004,18535824
../prop_dataset,CNC,200,3,1014,18988112
../prop_dataset,CNC,200,4,1010,18904656
../prop_dataset,CNC,300,0,1484,28934656
../prop_dataset,CNC,300,1,1578,28821088
../prop_dataset,CNC,300,2,1455,27029600
../prop_dataset,CNC,300,3,1394,26356896
../prop_dataset,CNC,300,4,1468,28676880
../prop_dataset,CNC,400,0,1957,36596000
../prop_dataset,CNC,400,1,1945,37397024
../prop_dataset,CNC,400,2,1911,37079056
../prop_dataset,CNC,400,3,1996,37044384
../prop_dataset,CNC,400,4,1959,37656448
../prop_dataset,CNC,500,0,2411,47061296
../prop_dataset,CNC,500,1,2417,46041376
../prop_dataset,CNC,500,2,2401,46879440
../prop_dataset,CNC,500,3,2497,47112736
../prop_dataset,CNC,500,4,2370,45547312
../prop_dataset,CNC,600,0,2948,56341152
../prop_dataset,CNC,600,1,2831,54654208
../prop_dataset,CNC,600,2,2926,56569680
../prop_dataset,CNC,600,3,2892,55977936
../prop_dataset,CNC,600,4,2925,56278368
../prop_dataset,CNC,700,0,3439,66766800
../prop_dataset,CNC,700,1,3418,66098640
../prop_dataset,CNC,700,2,3386,64934592
../prop_dataset,CNC,700,3,3335,65513536
../prop_dataset,CNC,700,4,3414,65663440
../prop_dataset,CNC,800,0,3829,74601552
../prop_dataset,CNC,800,1,3731,72876656
../prop_dataset,CNC,800,2,3930,75519136
../prop_dataset,CNC,800,3,3900,74916016
../prop_dataset,CNC,800,4,3864,73513952
../prop_dataset,CNC,900,0,4303,84754672
../prop_dataset,CNC,900,1,5064,84484320
../prop_dataset,CNC,900,2,4635,84427072
../prop_dataset,CNC,900,3,4137,83926304
../prop_dataset,CNC,900,4,4393,85337648
../prop_dataset,CNC,1000,0,4706,92999008
../prop_dataset,CNC,1000,1,4781,92909728
../prop_dataset,CNC,1000,2,4944,94971984
../prop_dataset,CNC,1000,3,4842,93633488
../prop_dataset,CNC,1000,4,4659,92669264
